ID,X_MIN,X_MAX,Y_MIN,Y_MAX,date_lidar,hdom,cv_100,cv_tot,qual,larg_buff,date_maj,hdom_maj,si
9902,242563.727271000010660,242663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.7,20.5,22.9,36,-0.0,,,
9903,242663.727271000010660,242763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.6,45.2,51.3,28,-0.0,,,
9904,242763.727271000010660,242863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.9,33.7,38.1,36,-0.0,,,
9905,242863.727271000010660,242963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.7,28.8,32.6,28,-0.0,,,
9906,242963.727271000010660,243063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.0,22.7,26.0,54,-0.0,,,
9907,243063.727271000010660,243163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,13.0,63.1,68.4,30,-0.0,,,
9908,243163.727271000010660,243263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,6.4,32.1,38.2,12,-0.0,,,
9909,243263.727271000010660,243363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,23.7,18.9,19.8,46,-0.0,,,
9910,243363.727271000010660,243463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,15.3,9.0,9.9,100,-0.0,,,
9911,243463.727271000010660,243563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.0,17.3,19.8,5,-0.0,,,
9912,243563.727271000010660,243663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.1,34.9,38.9,7,-0.0,,,
9913,243663.727271000010660,243763.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9914,243763.727271000010660,243863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,14.9,34.9,37.5,80,-0.0,,,
9915,243863.727271000010660,243963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,16.6,18.1,20.3,100,-0.0,,,
9916,243963.727271000010660,244063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.7,30.6,43.7,100,-0.0,,,
9917,244063.727271000010660,244163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,29.7,2.8,20.4,100,-0.0,,,
9918,244163.727271000010660,244263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,29.8,2.3,11.6,100,-0.0,,,
9919,244263.727271000010660,244363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,23.3,7.4,13.7,100,-0.0,,,
9920,244363.727271000010660,244463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,20.9,10.0,16.8,100,-0.0,,,
9921,244463.727271000010660,244563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,24.3,5.7,13.3,100,-0.0,,,
9922,244563.727271000010660,244663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,24.6,4.8,11.1,100,-0.0,,,
9923,244663.727271000010660,244763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,25.1,9.0,15.1,100,-0.0,,,
9924,244763.727271000010660,244863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,25.7,7.0,12.4,100,-0.0,,,
9925,244863.727271000010660,244963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,26.0,6.9,13.3,100,-0.0,,,
9926,244963.727271000010660,245063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,24.2,4.5,13.4,100,-0.0,,,
9927,245063.727271000010660,245163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,22.1,8.7,14.4,100,-0.0,,,
9928,245163.727271000010660,245263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,21.2,8.7,15.1,100,-0.0,,,
9929,245263.727271000010660,245363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,23.4,7.1,13.9,100,-0.0,,,
9930,245363.727271000010660,245463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,27.5,3.5,24.9,100,-0.0,,,
9949,231963.727271000010660,232063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,20.7,12.3,22.0,100,-0.0,,,
9950,232063.727271000010660,232163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,18.9,10.0,13.2,100,-0.0,,,
9951,232163.727271000010660,232263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,19.5,12.6,21.7,100,-0.0,,,
9952,232263.727271000010660,232363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,20.5,16.2,25.5,100,-0.0,,,
9953,232363.727271000010660,232463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,19.4,22.0,27.0,100,-0.0,,,
9954,232463.727271000010660,232563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,24.3,22.6,23.6,47,-0.0,,,
9955,232563.727271000010660,232663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,26.9,8.1,19.7,100,-0.0,,,
9956,232663.727271000010660,232763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,29.2,4.4,18.6,100,-0.0,,,
9957,232763.727271000010660,232863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,20.0,18.7,19.7,63,-0.0,,,
9958,232863.727271000010660,232963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,28.8,3.1,10.4,100,-0.0,,,
9959,232963.727271000010660,233063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,17.7,29.8,31.6,65,-0.0,,,
9960,233063.727271000010660,233163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,15.7,18.4,19.6,91,-0.0,,,
9961,233163.727271000010660,233263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,11.8,51.8,56.7,22,-0.0,,,
9962,233263.727271000010660,233363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.7,48.2,52.4,16,-0.0,,,
9963,233363.727271000010660,233463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,20.7,4.7,13.2,100,-0.0,,,
9964,233463.727271000010660,233563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,36.3,3.4,11.6,100,-0.0,,,
9965,233563.727271000010660,233663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,16.6,50.3,53.6,94,-0.0,,,
9966,233663.727271000010660,233763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.4,37.1,41.1,35,-0.0,,,
9967,233763.727271000010660,233863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,11.1,39.6,43.6,54,-0.0,,,
9968,233863.727271000010660,233963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.3,32.3,36.3,40,-0.0,,,
9969,233963.727271000010660,234063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,11.2,31.2,34.4,50,-0.0,,,
9970,234063.727271000010660,234163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.8,33.1,37.0,59,-0.0,,,
9971,234163.727271000010660,234263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.2,41.8,46.4,51,-0.0,,,
9972,234263.727271000010660,234363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,13.3,49.2,53.3,78,-0.0,,,
9973,234363.727271000010660,234463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,17.4,52.5,55.8,87,-0.0,,,
9974,234463.727271000010660,234563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,8.1,21.1,24.2,37,-0.0,,,
9975,234563.727271000010660,234663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,7.2,5.5,6.4,3,-0.0,,,
9976,234663.727271000010660,234763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.3,28.6,31.7,27,-0.0,,,
9977,234763.727271000010660,234863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,6.8,24.2,28.5,2,-0.0,,,
9978,234863.727271000010660,234963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,7.2,23.8,27.7,74,-0.0,,,
9979,234963.727271000010660,235063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,11.8,40.8,44.6,78,-0.0,,,
9980,235063.727271000010660,235163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,23.6,11.0,22.3,100,-0.0,,,
9981,235163.727271000010660,235263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,17.6,11.1,14.2,100,-0.0,,,
9982,235263.727271000010660,235363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,14.2,7.6,25.6,100,-0.0,,,
9983,235363.727271000010660,235463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.8,7.7,11.5,100,-0.0,,,
9984,235463.727271000010660,235563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,5.5,-1.0,-1.0,1,-0.0,,,
9985,235563.727271000010660,235663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.9,-1.0,-1.0,1,-0.0,,,
9986,235663.727271000010660,235763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,11.5,33.5,36.8,16,-0.0,,,
9987,235763.727271000010660,235863.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
9988,235863.727271000010660,235963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.5,40.6,44.2,12,-0.0,,,
9989,235963.727271000010660,236063.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
9990,236063.727271000010660,236163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,17.8,38.6,41.0,37,-0.0,,,
9991,236163.727271000010660,236263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,20.4,10.5,10.8,100,-0.0,,,
9992,236263.727271000010660,236363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,20.8,14.2,32.7,100,-0.0,,,
9993,236363.727271000010660,236463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,11.2,16.2,25.0,100,-0.0,,,
9994,236463.727271000010660,236563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,6.7,19.4,22.9,6,-0.0,,,
9995,236563.727271000010660,236663.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
9996,236663.727271000010660,236763.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
9997,236763.727271000010660,236863.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
9998,236863.727271000010660,236963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,19.5,22.1,23.3,62,-0.0,,,
9999,236963.727271000010660,237063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,20.6,18.7,19.6,74,-0.0,,,
10000,237063.727271000010660,237163.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10001,237163.727271000010660,237263.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10002,237263.727271000010660,237363.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10003,237363.727271000010660,237463.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10004,237463.727271000010660,237563.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10005,237563.727271000010660,237663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.5,25.6,28.4,12,-0.0,,,
10006,237663.727271000010660,237763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,8.4,27.0,30.7,9,-0.0,,,
10007,237763.727271000010660,237863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,6.8,29.7,34.9,8,-0.0,,,
10008,237863.727271000010660,237963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.9,29.0,32.3,27,-0.0,,,
10009,237963.727271000010660,238063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,16.8,24.9,26.5,36,-0.0,,,
10010,238063.727271000010660,238163.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10011,238163.727271000010660,238263.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10012,238263.727271000010660,238363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,7.6,13.7,15.9,5,-0.0,,,
10013,238363.727271000010660,238463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,15.0,34.0,36.4,31,-0.0,,,
10014,238463.727271000010660,238563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.1,45.0,49.1,3,-0.0,,,
10015,238563.727271000010660,238663.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10016,238663.727271000010660,238763.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10017,238763.727271000010660,238863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.8,12.9,14.0,10,-0.0,,,
10018,238863.727271000010660,238963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.3,22.6,25.1,7,-0.0,,,
10019,238963.727271000010660,239063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.8,26.6,29.4,22,-0.0,,,
10020,239063.727271000010660,239163.727271000010660,46707.006024000002071,46807.006024000002071,,,,,,-0.0,,,
10021,239163.727271000010660,239263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,5.4,-1.0,-1.0,1,-0.0,,,
10022,239263.727271000010660,239363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,5.9,18.8,22.7,2,-0.0,,,
10023,239363.727271000010660,239463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,5.5,10.2,12.5,3,-0.0,,,
10024,239463.727271000010660,239563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,16.6,26.1,27.9,43,-0.0,,,
10025,239563.727271000010660,239663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.8,39.6,43.0,34,-0.0,,,
10026,239663.727271000010660,239763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,14.0,35.8,38.6,36,-0.0,,,
10027,239763.727271000010660,239863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.8,39.0,43.1,22,-0.0,,,
10028,239863.727271000010660,239963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,8.8,31.6,35.8,49,-0.0,,,
10029,239963.727271000010660,240063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,19.7,43.1,45.4,75,-0.0,,,
10030,240063.727271000010660,240163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,22.7,24.4,51.8,100,-0.0,,,
10031,240163.727271000010660,240263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.4,51.4,57.4,100,-0.0,,,
10032,240263.727271000010660,240363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,15.7,38.8,41.5,63,-0.0,,,
10033,240363.727271000010660,240463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,13.0,44.8,48.6,26,-0.0,,,
10034,240463.727271000010660,240563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,16.2,16.1,17.2,73,-0.0,,,
10035,240563.727271000010660,240663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.5,31.5,34.9,13,-0.0,,,
10036,240663.727271000010660,240763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,5.3,-1.0,-1.0,1,-0.0,,,
10037,240763.727271000010660,240863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.4,44.0,48.8,5,-0.0,,,
10038,240863.727271000010660,240963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,7.6,23.0,26.6,4,-0.0,,,
10039,240963.727271000010660,241063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,27.3,7.4,17.3,100,-0.0,,,
10040,241063.727271000010660,241163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,22.1,39.1,41.0,83,-0.0,,,
10041,241163.727271000010660,241263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,7.4,18.1,21.0,24,-0.0,,,
10042,241263.727271000010660,241363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,7.8,17.6,20.2,35,-0.0,,,
10043,241363.727271000010660,241463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,7.9,22.1,25.4,28,-0.0,,,
10044,241463.727271000010660,241563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,8.0,28.1,32.2,20,-0.0,,,
10045,241563.727271000010660,241663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.0,25.8,29.1,30,-0.0,,,
10046,241663.727271000010660,241763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.3,34.3,37.4,67,-0.0,,,
10047,241763.727271000010660,241863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.2,43.5,47.5,72,-0.0,,,
10048,241863.727271000010660,241963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,15.9,35.5,40.2,100,-0.0,,,
10049,241963.727271000010660,242063.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,11.4,42.7,46.9,62,-0.0,,,
10050,242063.727271000010660,242163.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,8.0,32.7,37.5,42,-0.0,,,
10051,242163.727271000010660,242263.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,13.8,40.4,43.6,64,-0.0,,,
10052,242263.727271000010660,242363.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,13.0,44.8,48.6,50,-0.0,,,
10053,242363.727271000010660,242463.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,12.0,35.0,38.3,90,-0.0,,,
10054,242463.727271000010660,242563.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,23.6,50.7,53.0,87,-0.0,,,
10055,242563.727271000010660,242663.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.4,15.2,17.1,23,-0.0,,,
10056,242663.727271000010660,242763.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,8.6,26.4,30.0,41,-0.0,,,
10057,242763.727271000010660,242863.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,10.6,17.9,19.9,88,-0.0,,,
10058,242863.727271000010660,242963.727271000010660,46707.006024000002071,46807.006024000002071,2014/01/01,9.7,21.5,24.1,30,-0.0,,,
